Date,Occupancy,Temp_C,Energy_kWh,Cost_CAD
2023-07-25,259,32.8,6644.29,996.64
2023-07-26,241,28.0,6143.67,921.55
2023-07-27,235,28.2,6085.76,912.86
2023-07-28,240,26.9,5787.51,868.13
2023-07-29,242,30.7,6268.93,940.34
2023-07-30,217,26.3,5969.51,895.43
2023-07-31,266,31.9,6561.42,984.21
2023-08-01,245,23.5,5758.6,863.79
2023-08-02,252,23.6,5807.27,871.09
2023-08-03,260,30.7,6493.67,974.05
2023-08-04,231,27.6,5879.86,881.98
2023-08-05,254,26.1,6169.74,925.46
2023-08-06,244,31.4,6421.62,963.24
2023-08-07,261,25.4,6234.07,935.11
2023-08-08,217,26.9,5616.83,842.52
2023-08-09,248,33.3,6524.67,978.7
2023-08-10,241,33.8,6505.86,975.88
2023-08-11,257,33.9,6781.18,1017.18
2023-08-12,258,26.4,6042.74,906.41
2023-08-13,241,32.3,6568.77,985.32
2023-08-14,241,23.5,5949.46,892.42
2023-08-15,251,23.6,5734.37,860.16
2023-08-16,239,17.8,5635.87,845.38
2023-08-17,265,33.8,6709.86,1006.48
2023-08-18,248,23.5,6237.39,935.61
2023-08-19,210,26.4,5592.35,838.85
2023-08-20,248,23.1,6064.02,909.6
2023-08-21,238,29.4,5990.35,898.55
2023-08-22,230,25.0,5617.6,842.64
2023-08-23,236,21.2,5575.01,836.25
2023-08-24,256,28.0,6138.18,920.73
2023-08-25,274,20.4,6036.82,905.52
2023-08-26,259,22.6,5813.18,871.98
2023-08-27,245,17.4,5649.6,847.44
2023-08-28,261,20.0,6114.27,917.14
2023-08-29,248,26.3,6231.37,934.71
2023-08-30,244,17.5,5904.39,885.66
2023-08-31,237,19.3,5767.1,865.06
2023-09-01,228,25.0,5760.7,864.11
2023-09-02,248,22.7,5729.45,859.42
2023-09-03,256,32.7,6469.96,970.49
2023-09-04,252,31.9,6564.37,984.65
2023-09-05,247,20.9,5617.46,842.62
2023-09-06,239,26.4,5813.18,871.98
2023-09-07,262,26.9,6419.82,962.97
2023-09-08,233,21.4,5931.6,889.74
2023-09-09,264,17.6,6030.99,904.65
2023-09-10,237,23.3,5876.43,881.46
2023-09-11,241,22.4,5693.62,854.04
2023-09-12,230,21.2,5414.35,812.15
2023-09-13,244,24.5,5964.06,894.61
2023-09-14,265,19.5,6067.89,910.18
2023-09-15,258,17.6,5919.75,887.96
2023-09-16,265,22.5,5946.14,891.92
2023-09-17,257,23.3,6068.08,910.21
2023-09-18,232,16.9,5488.14,823.22
2023-09-19,243,25.0,5787.69,868.15
2023-09-20,236,14.0,5617.09,842.56
2023-09-21,267,18.5,6016.25,902.44
2023-09-22,229,19.5,5441.32,816.2
2023-09-23,259,17.8,5816.86,872.53
2023-09-24,259,17.8,5813.64,872.05
2023-09-25,272,27.3,6339.31,950.9
2023-09-26,238,16.1,5475.89,821.38
2023-09-27,254,29.1,6334.13,950.12
2023-09-28,276,20.8,6285.1,942.76
2023-09-29,232,19.1,5656.32,848.45
2023-09-30,218,20.4,5720.2,858.03
2023-10-01,212,28.3,6025.55,903.83
2023-10-02,250,14.0,6033.69,905.05
2023-10-03,210,13.2,5543.63,831.54
2023-10-04,231,14.3,5703.17,855.48
2023-10-05,243,17.2,5866.07,879.91
2023-10-06,238,9.9,5914.94,887.24
2023-10-07,241,16.6,5448.12,817.22
2023-10-08,237,23.0,5762.3,864.35
2023-10-09,251,16.5,5665.84,849.88
2023-10-10,217,14.5,5403.25,810.49
2023-10-11,220,12.9,5650.97,847.64
2023-10-12,218,18.6,5474.73,821.21
2023-10-13,240,11.4,5713.27,856.99
2023-10-14,240,21.8,5744.82,861.72
2023-10-15,233,21.9,5791.42,868.71
2023-10-16,242,14.9,5622.58,843.39
2023-10-17,206,13.5,5666.64,850.0
2023-10-18,247,17.4,5559.47,833.92
2023-10-19,244,17.3,6079.6,911.94
2023-10-20,231,9.4,5860.79,879.12
2023-10-21,245,10.2,6054.84,908.23
2023-10-22,193,6.7,5360.27,804.04
2023-10-23,208,13.3,5494.47,824.17
2023-10-24,204,14.1,5463.6,819.54
2023-10-25,224,5.7,6003.29,900.49
2023-10-26,197,9.0,5501.13,825.17
2023-10-27,222,5.1,5880.61,882.09
2023-10-28,230,6.6,6209.39,931.41
2023-10-29,219,12.0,5681.91,852.29
2023-10-30,211,6.6,6069.55,910.43
2023-10-31,191,8.0,5485.52,822.83
2023-11-01,191,2.4,5751.97,862.8
2023-11-02,221,9.4,5941.86,891.28
2023-11-03,213,8.1,5547.6,832.14
2023-11-04,199,5.1,5599.14,839.87
2023-11-05,192,6.9,5788.93,868.34
2023-11-06,167,8.1,5133.35,770.0
2023-11-07,180,3.8,5365.69,804.85
2023-11-08,223,0.9,6503.12,975.47
2023-11-09,173,13.7,4911.73,736.76
2023-11-10,194,3.6,5821.56,873.23
2023-11-11,205,5.5,5836.83,875.52
2023-11-12,169,9.6,4841.04,726.16
2023-11-13,190,19.4,5154.9,773.24
2023-11-14,199,-0.0,6077.76,911.66
2023-11-15,184,6.5,5614.51,842.18
2023-11-16,225,1.5,6349.0,952.35
2023-11-17,156,1.9,5413.68,812.05
2023-11-18,195,0.9,6033.96,905.09
2023-11-19,175,-1.0,5699.71,854.96
2023-11-20,188,3.0,5545.81,831.87
2023-11-21,181,-3.0,5760.06,864.01
2023-11-22,162,6.4,5112.84,766.93
2023-11-23,175,2.6,5793.29,868.99
2023-11-24,142,3.8,5014.6,752.19
2023-11-25,177,-0.1,5822.8,873.42
2023-11-26,171,0.1,5673.35,851.0
2023-11-27,175,2.4,5634.22,845.13
2023-11-28,180,-3.7,6180.08,927.01
2023-11-29,168,-0.7,5650.68,847.6
2023-11-30,163,-3.0,5857.86,878.68
2023-12-01,146,-3.4,5610.58,841.59
2023-12-02,147,-8.5,5823.74,873.56
2023-12-03,174,5.0,5865.67,879.85
2023-12-04,176,-3.3,5701.48,855.22
2023-12-05,149,3.8,5505.78,825.87
2023-12-06,152,3.2,5470.46,820.57
2023-12-07,136,-6.5,5566.85,835.03
2023-12-08,166,-5.9,6173.38,926.01
2023-12-09,157,8.4,4911.07,736.66
2023-12-10,174,5.0,5444.7,816.71
2023-12-11,131,-2.4,5221.33,783.2
2023-12-12,137,-1.4,5485.54,822.83
2023-12-13,144,-5.2,5500.12,825.02
2023-12-14,149,-1.2,5602.95,840.44
2023-12-15,135,-6.0,5579.57,836.94
2023-12-16,123,-11.5,5655.81,848.37
2023-12-17,148,-8.8,5929.84,889.48
2023-12-18,144,-3.7,5556.66,833.5
2023-12-19,118,-8.5,5376.95,806.54
2023-12-20,151,-4.4,6124.19,918.63
2023-12-21,147,-8.6,5778.77,866.82
2023-12-22,130,-7.6,5296.43,794.46
2023-12-23,127,-1.3,5185.01,777.75
2023-12-24,133,-3.9,5301.21,795.18
2023-12-25,111,-5.1,5438.26,815.74
2023-12-26,123,-1.7,5336.19,800.43
2023-12-27,88,-3.5,5059.3,758.89
2023-12-28,133,0.2,5249.76,787.46
2023-12-29,95,-7.5,5214.45,782.17
2023-12-30,139,-7.6,5664.0,849.6
2023-12-31,110,-11.2,5566.35,834.95
2024-01-01,111,-7.8,5563.65,834.55
2024-01-02,103,-2.4,5159.97,774.0
2024-01-03,107,-1.2,5172.11,775.82
2024-01-04,132,-2.7,5501.32,825.2
2024-01-05,72,-13.8,5430.3,814.54
2024-01-06,127,-2.4,5405.64,810.85
2024-01-07,112,-14.2,5789.63,868.45
2024-01-08,87,-3.4,5163.8,774.57
2024-01-09,88,-8.5,5128.62,769.29
2024-01-10,128,-4.4,5331.66,799.75
2024-01-11,88,-12.6,5232.51,784.88
2024-01-12,84,-2.7,4949.04,742.36
2024-01-13,117,-13.3,5468.17,820.22
2024-01-14,104,-10.2,5539.06,830.86
2024-01-15,84,-11.6,5305.85,795.88
2024-01-16,100,-14.7,5799.45,869.92
2024-01-17,80,-7.3,4988.37,748.26
2024-01-18,111,-0.5,5078.52,761.78
2024-01-19,110,2.9,5114.12,767.12
2024-01-20,101,-7.5,5523.28,828.49
2024-01-21,97,-3.4,4990.01,748.5
2024-01-22,117,-7.0,5490.03,823.5
2024-01-23,90,-5.9,5176.66,776.5
2024-01-24,72,-9.3,5151.95,772.79
2024-01-25,95,-7.2,5202.09,780.31
2024-01-26,119,-5.8,5624.59,843.69
2024-01-27,72,-10.3,4856.6,728.49
2024-01-28,81,-8.3,5081.27,762.19
2024-01-29,92,-8.2,5323.52,798.53
2024-01-30,84,-4.7,5081.22,762.18
2024-01-31,69,-12.2,5398.03,809.7
2024-02-01,100,-8.2,5516.84,827.53
2024-02-02,117,-0.3,5118.2,767.73
2024-02-03,85,-3.2,5153.27,772.99
2024-02-04,68,-2.5,4637.74,695.66
2024-02-05,60,-7.7,5037.08,755.56
2024-02-06,84,-6.5,5365.55,804.83
2024-02-07,96,-3.7,5277.26,791.59
2024-02-08,86,-1.4,4902.88,735.43
2024-02-09,79,-15.4,5393.08,808.96
2024-02-10,69,-12.8,4991.01,748.65
2024-02-11,61,-2.2,4707.13,706.07
2024-02-12,90,-8.5,5079.81,761.97
2024-02-13,91,-10.0,5205.95,780.89
2024-02-14,60,-12.2,4921.69,738.25
2024-02-15,100,-9.3,5321.2,798.18
2024-02-16,85,-12.6,5376.66,806.5
2024-02-17,97,1.4,4914.43,737.16
2024-02-18,60,-6.9,4770.37,715.56
2024-02-19,60,-6.9,5022.13,753.32
2024-02-20,73,-4.2,4845.4,726.81
2024-02-21,82,-2.6,4780.06,717.01
2024-02-22,102,-2.5,5139.37,770.9
2024-02-23,85,-1.9,5192.48,778.87
2024-02-24,71,-8.6,5101.83,765.27
2024-02-25,60,-7.1,4815.28,722.29
2024-02-26,93,-2.7,4788.43,718.26
2024-02-27,60,-7.7,4864.66,729.7
2024-02-28,99,-5.5,5241.26,786.19
2024-02-29,70,-3.7,4763.44,714.52
2024-03-01,98,-2.0,4788.76,718.31
2024-03-02,85,-12.1,5228.15,784.22
2024-03-03,73,-1.9,4991.42,748.71
2024-03-04,67,-5.5,5088.02,763.2
2024-03-05,70,-1.6,4593.76,689.06
2024-03-06,82,-1.1,4932.73,739.91
2024-03-07,77,2.4,4444.33,666.65
2024-03-08,67,1.6,4763.75,714.56
2024-03-09,74,1.7,4655.63,698.34
2024-03-10,78,2.3,4776.63,716.49
2024-03-11,60,-2.1,4385.98,657.9
2024-03-12,84,-2.9,5034.0,755.1
2024-03-13,63,0.7,4549.68,682.45
2024-03-14,61,0.3,4673.08,700.96
2024-03-15,60,-3.6,4849.37,727.41
2024-03-16,60,-0.5,4583.3,687.49
2024-03-17,60,-2.0,4552.12,682.82
2024-03-18,69,-5.1,4990.55,748.58
2024-03-19,110,3.7,4898.39,734.76
2024-03-20,73,-1.0,4599.5,689.93
2024-03-21,84,7.2,4338.08,650.71
2024-03-22,88,-7.2,4946.74,742.01
2024-03-23,85,-2.7,4856.62,728.49
2024-03-24,82,-0.1,4949.56,742.43
2024-03-25,66,4.6,4432.42,664.86
2024-03-26,107,1.9,4877.91,731.69
2024-03-27,113,1.8,5145.31,771.8
2024-03-28,61,-3.7,4600.56,690.08
2024-03-29,72,-3.5,4848.51,727.28
2024-03-30,84,2.7,4654.78,698.22
2024-03-31,74,-3.8,4984.88,747.73
2024-04-01,97,-0.2,4710.72,706.61
2024-04-02,80,4.2,4442.85,666.43
2024-04-03,124,-1.4,5041.01,756.15
2024-04-04,110,9.2,4622.3,693.35
2024-04-05,97,8.0,4762.29,714.34
2024-04-06,110,-2.9,5131.52,769.73
2024-04-07,112,-0.1,5023.7,753.56
2024-04-08,88,-5.2,5209.59,781.44
2024-04-09,85,1.1,4923.88,738.58
2024-04-10,99,7.6,4605.25,690.79
2024-04-11,112,3.2,5056.88,758.53
2024-04-12,103,6.9,4527.3,679.09
2024-04-13,78,-0.7,4976.55,746.48
2024-04-14,91,8.9,4797.5,719.62
2024-04-15,103,3.8,4909.36,736.4
2024-04-16,104,6.4,4413.29,661.99
2024-04-17,136,6.2,4983.45,747.52
2024-04-18,87,1.8,4843.05,726.46
2024-04-19,116,2.6,4957.32,743.6
2024-04-20,132,11.4,4983.82,747.57
2024-04-21,145,9.4,5106.27,765.94
2024-04-22,106,12.3,4371.53,655.73
2024-04-23,121,9.8,4756.53,713.48
2024-04-24,123,9.3,4657.42,698.61
2024-04-25,119,2.2,5044.61,756.69
2024-04-26,116,8.3,4681.36,702.2
2024-04-27,125,9.6,4977.59,746.64
2024-04-28,82,17.8,4378.4,656.76
2024-04-29,132,13.1,4503.73,675.56
2024-04-30,125,16.8,4224.02,633.6
2024-05-01,121,13.3,4554.36,683.15
2024-05-02,156,8.4,4952.54,742.88
2024-05-03,117,12.0,4614.72,692.21
2024-05-04,122,12.8,4737.31,710.6
2024-05-05,160,8.4,5445.8,816.87
2024-05-06,119,10.9,4707.7,706.16
2024-05-07,124,12.0,4655.07,698.26
2024-05-08,132,19.5,4289.24,643.39
2024-05-09,148,5.1,5250.0,787.5
2024-05-10,140,18.5,4680.69,702.1
2024-05-11,119,10.2,4804.21,720.63
2024-05-12,132,8.8,4803.38,720.51
2024-05-13,132,19.3,4520.74,678.11
2024-05-14,142,17.8,4469.3,670.39
2024-05-15,151,20.2,4441.81,666.27
2024-05-16,152,18.7,4629.73,694.46
2024-05-17,121,24.0,4311.62,646.74
2024-05-18,165,18.3,4983.01,747.45
2024-05-19,154,15.7,4750.97,712.65
2024-05-20,173,18.0,4935.76,740.36
2024-05-21,160,21.9,4732.34,709.85
2024-05-22,172,14.1,4606.2,690.93
2024-05-23,164,14.9,5197.66,779.65
2024-05-24,179,16.6,4929.46,739.42
2024-05-25,168,9.6,5187.9,778.18
2024-05-26,160,18.9,4661.77,699.26
2024-05-27,197,11.1,5636.02,845.4
2024-05-28,178,19.1,5090.51,763.58
2024-05-29,175,22.6,4913.55,737.03
2024-05-30,148,17.5,4695.17,704.27
2024-05-31,150,26.4,5281.17,792.18
2024-06-01,175,14.1,5111.97,766.8
2024-06-02,174,25.0,5147.17,772.07
2024-06-03,165,23.2,4802.91,720.44
2024-06-04,177,13.8,4871.47,730.72
2024-06-05,201,31.8,5946.18,891.93
2024-06-06,189,20.9,5233.32,785.0
2024-06-07,163,17.9,5076.44,761.47
2024-06-08,180,16.0,4752.73,712.91
2024-06-09,171,21.0,4826.74,724.01
2024-06-10,179,21.6,4992.39,748.86
2024-06-11,180,22.8,5089.48,763.42
2024-06-12,180,21.4,5068.24,760.24
2024-06-13,170,25.3,5142.45,771.37
2024-06-14,189,21.5,5245.71,786.86
2024-06-15,184,15.5,5019.11,752.87
2024-06-16,149,22.8,4904.62,735.69
2024-06-17,226,14.2,5719.94,857.99
2024-06-18,213,25.3,5558.37,833.75
2024-06-19,192,20.1,5456.14,818.42
2024-06-20,199,24.9,5664.75,849.71
2024-06-21,183,29.7,5762.49,864.37
2024-06-22,227,20.8,5130.72,769.61
2024-06-23,232,29.0,6325.21,948.78
2024-06-24,207,23.2,5509.78,826.47
2024-06-25,222,32.1,6517.75,977.66
2024-06-26,210,23.8,5653.33,848.0
2024-06-27,189,22.1,5421.25,813.19
2024-06-28,204,28.4,5876.04,881.41
2024-06-29,214,24.0,5726.02,858.9
2024-06-30,206,22.5,5662.12,849.32
2024-07-01,211,24.1,5533.81,830.07
2024-07-02,214,26.0,5437.29,815.59
2024-07-03,216,31.7,6074.0,911.1
2024-07-04,219,18.7,5557.99,833.7
2024-07-05,203,26.7,5617.97,842.7
2024-07-06,210,29.2,5682.67,852.4
2024-07-07,202,27.6,5420.05,813.01
2024-07-08,238,32.2,6274.59,941.19
2024-07-09,192,26.7,5616.41,842.46
2024-07-10,243,26.4,6242.11,936.32
2024-07-11,247,29.6,6424.6,963.69
2024-07-12,223,27.7,6052.43,907.87
2024-07-13,190,25.8,5394.5,809.18
2024-07-14,224,29.5,5780.12,867.02
2024-07-15,230,24.9,5690.99,853.65
2024-07-16,217,25.2,5601.43,840.21
2024-07-17,225,25.6,5679.31,851.9
2024-07-18,257,33.1,6666.66,1000.0
2024-07-19,245,14.9,5888.74,883.31
2024-07-20,222,29.4,6139.04,920.86
2024-07-21,213,28.0,5769.56,865.43
2024-07-22,233,21.2,5360.94,804.14
2024-07-23,235,29.2,6057.48,908.62
2024-07-24,247,29.9,6314.17,947.13
2024-07-25,232,30.3,6369.2,955.38
2024-07-26,249,17.4,5729.33,859.4
2024-07-27,271,33.5,6906.99,1036.05
2024-07-28,255,25.0,6074.68,911.2
2024-07-29,243,30.7,6338.94,950.84
2024-07-30,241,31.0,6466.79,970.02
2024-07-31,239,24.5,5720.85,858.13
2024-08-01,263,30.6,6445.55,966.83
2024-08-02,237,26.4,5941.56,891.23
2024-08-03,247,19.6,5697.48,854.62
2024-08-04,248,32.5,6596.42,989.46
2024-08-05,240,24.7,5743.51,861.53
2024-08-06,228,24.4,5731.31,859.7
2024-08-07,254,26.1,6087.08,913.06
2024-08-08,249,28.8,6280.36,942.05
2024-08-09,258,27.4,6170.34,925.55
2024-08-10,243,29.8,6207.67,931.15
2024-08-11,269,22.1,6038.9,905.84
2024-08-12,238,24.5,5838.31,875.75
2024-08-13,277,26.9,6398.76,959.81
2024-08-14,226,34.8,6717.44,1007.62
2024-08-15,259,26.7,6049.22,907.38
2024-08-16,260,31.4,6551.22,982.68
2024-08-17,241,27.1,5803.75,870.56
2024-08-18,260,24.9,6130.5,919.58
2024-08-19,273,25.8,6106.67,916.0
2024-08-20,221,26.0,5701.02,855.15
2024-08-21,262,28.9,6340.02,951.0
2024-08-22,217,31.9,6187.33,928.1
2024-08-23,240,27.7,5989.52,898.43
2024-08-24,279,30.9,6630.71,994.61
2024-08-25,246,22.1,5998.38,899.76
2024-08-26,237,24.2,5819.81,872.97
2024-08-27,252,22.8,5761.84,864.28
2024-08-28,286,26.8,6449.95,967.49
2024-08-29,227,23.9,5900.95,885.14
2024-08-30,239,28.1,6059.24,908.89
2024-08-31,277,21.3,6005.11,900.77
2024-09-01,282,25.0,6211.74,931.76
2024-09-02,253,27.4,6107.51,916.13
2024-09-03,235,16.3,5578.33,836.75
2024-09-04,285,32.8,6736.89,1010.53
2024-09-05,277,23.0,5940.55,891.08
2024-09-06,263,15.8,5843.95,876.59
2024-09-07,241,24.4,5922.91,888.44
2024-09-08,252,23.7,5839.95,875.99
2024-09-09,250,23.0,5795.01,869.25
2024-09-10,257,27.1,6396.27,959.44
2024-09-11,273,25.9,6478.85,971.83
2024-09-12,264,23.9,5996.58,899.49
2024-09-13,235,24.3,5668.85,850.33
2024-09-14,271,21.8,5915.84,887.38
2024-09-15,255,29.1,6440.95,966.14
2024-09-16,260,15.9,5904.87,885.73
2024-09-17,271,22.1,5987.53,898.13
2024-09-18,232,21.6,5513.95,827.09
2024-09-19,247,24.3,5777.67,866.65
2024-09-20,239,17.5,5757.51,863.63
2024-09-21,223,13.6,5451.94,817.79
2024-09-22,251,21.0,5984.73,897.71
2024-09-23,283,21.2,6091.42,913.71
2024-09-24,217,25.8,5664.01,849.6
2024-09-25,243,14.5,5619.73,842.96
2024-09-26,253,23.9,5922.74,888.41
2024-09-27,244,28.5,6124.65,918.7
2024-09-28,240,17.2,5712.49,856.87
2024-09-29,221,13.3,5861.99,879.3
2024-09-30,243,16.6,5778.15,866.72
2024-10-01,228,18.0,5474.8,821.22
2024-10-02,205,19.9,5245.8,786.87
2024-10-03,255,15.0,6011.64,901.75
2024-10-04,251,23.3,6053.21,907.98
2024-10-05,236,12.3,5884.96,882.74
2024-10-06,238,9.6,6092.38,913.86
2024-10-07,249,20.6,5905.96,885.89
2024-10-08,236,6.8,6303.47,945.52
2024-10-09,245,14.8,5533.19,829.98
2024-10-10,226,27.8,6033.95,905.09
2024-10-11,249,15.0,6007.24,901.09
2024-10-12,233,10.3,5703.86,855.58
2024-10-13,230,14.2,5562.39,834.36
2024-10-14,207,13.9,5338.48,800.77
2024-10-15,229,14.5,5563.31,834.5
2024-10-16,211,16.2,5343.24,801.49
2024-10-17,213,9.1,5784.32,867.65
2024-10-18,209,19.7,5524.35,828.65
2024-10-19,204,13.6,5611.98,841.8
2024-10-20,251,15.2,5744.72,861.71
2024-10-21,237,9.5,5854.42,878.16
2024-10-22,245,16.8,5969.87,895.48
2024-10-23,197,10.4,5619.1,842.86
2024-10-24,215,12.2,5641.2,846.18
2024-10-25,193,7.0,5700.61,855.09
2024-10-26,201,6.5,5734.56,860.18
2024-10-27,196,12.9,5475.84,821.38
2024-10-28,227,8.1,5889.91,883.49
2024-10-29,201,6.1,5795.42,869.31
2024-10-30,222,6.7,5725.04,858.76
2024-10-31,213,11.7,5526.29,828.94
2024-11-01,237,6.1,6032.86,904.93
2024-11-02,179,7.8,5391.09,808.66
2024-11-03,219,8.1,5718.26,857.74
2024-11-04,216,0.0,6107.38,916.11
2024-11-05,182,1.5,5536.74,830.51
2024-11-06,211,8.4,5839.15,875.87
2024-11-07,199,3.8,5825.4,873.81
2024-11-08,189,10.7,5167.81,775.17
2024-11-09,179,10.0,5223.2,783.48
2024-11-10,179,8.7,5457.09,818.56
2024-11-11,219,12.8,5560.58,834.09
2024-11-12,187,4.9,5557.48,833.62
2024-11-13,197,7.6,5637.5,845.62
2024-11-14,172,2.3,5673.07,850.96
2024-11-15,171,14.2,4862.24,729.34
2024-11-16,197,12.0,5530.79,829.62
2024-11-17,159,3.8,5297.26,794.59
2024-11-18,171,5.0,5486.21,822.93
2024-11-19,177,8.6,5384.46,807.67
2024-11-20,176,2.3,5584.23,837.63
2024-11-21,170,0.0,5551.22,832.68
2024-11-22,177,5.8,5472.58,820.89
2024-11-23,180,2.4,5946.5,891.98
2024-11-24,179,2.5,5481.59,822.24
2024-11-25,152,-1.8,5851.65,877.75
2024-11-26,161,-5.6,5824.6,873.69
2024-11-27,182,1.9,5749.81,862.47
2024-11-28,176,4.3,5410.11,811.52
2024-11-29,140,-0.5,5294.85,794.23
2024-11-30,164,5.9,5299.65,794.95
2024-12-01,128,-2.9,5237.12,785.57
2024-12-02,157,-4.5,5741.76,861.26
2024-12-03,183,-0.8,5818.66,872.8
2024-12-04,139,-1.2,5709.3,856.39
2024-12-05,139,2.0,5114.39,767.16
2024-12-06,161,-4.4,5824.69,873.7
2024-12-07,125,3.9,5093.48,764.02
2024-12-08,137,6.1,4924.58,738.69
2024-12-09,154,-2.2,5738.2,860.73
2024-12-10,134,2.7,5143.73,771.56
2024-12-11,139,-6.7,5307.37,796.11
2024-12-12,152,1.6,5542.96,831.44
2024-12-13,146,1.3,5228.27,784.24
2024-12-14,142,0.3,5239.36,785.9
2024-12-15,131,-3.4,5551.88,832.78
2024-12-16,140,-15.4,6029.35,904.4
2024-12-17,132,-6.3,5727.93,859.19
2024-12-18,139,-6.5,5851.35,877.7
2024-12-19,123,-8.1,5477.22,821.58
2024-12-20,126,-3.8,5534.89,830.23
2024-12-21,113,-6.2,5271.84,790.78
2024-12-22,126,-8.0,5937.79,890.67
2024-12-23,113,-9.1,5412.49,811.87
2024-12-24,107,-7.9,5553.31,833.0
2024-12-25,126,-0.7,5402.35,810.35
2024-12-26,124,-8.0,5630.4,844.56
2024-12-27,131,-7.6,5536.75,830.51
2024-12-28,112,-7.5,5411.58,811.74
2024-12-29,123,-4.5,5090.25,763.54
2024-12-30,124,-4.2,5442.86,816.43
2024-12-31,121,-18.3,6066.61,909.99
